priority_score,puzzle_count,ogs_id,status,slug_generated,slug_unidecode,cleaned_name,original_name,unidecode_name,tier,matched_to
0.4726,15,141,already_matched,gokyo-shumyo,gokyo-shumyo,Gokyo Shumyo,Gokyo Shumyo,Gokyo Shumyo,curated,gokyo-shumyo
0.4726,16,3121,new_entry,102720,102720,102720,102720,102720,curated,
0.4724,27,7716,new_entry,crush-oshi-tsubushi-4-kyu-5-dan,crush-oshi-tsubushi-4-kyu-5-dan,Crush (Oshi-tsubushi) 4 kyu-5 dan,Crush (Oshi-tsubushi) 4 kyu-5 dan,Crush (Oshi-tsubushi) 4 kyu-5 dan,curated,
0.4722,48,3433,new_entry,dutch-go-magazine-1986-23,dutch-go-magazine-1986-23,Dutch Go Magazine 1986 (23),Dutch Go Magazine 1986 (23)  [Atorrante],Dutch Go Magazine 1986 (23)  [Atorrante],curated,
0.4722,104,9127,new_entry,joseki-101-for-pl-go-club,joseki-101-for-pl-go-club,Joseki 101 For PL Go Club,Joseki 101 For PL Go Club,Joseki 101 For PL Go Club,curated,
0.4721,75,3624,new_entry,ladders-dutch-go-magazine-76-100,ladders-dutch-go-magazine-76-100,Ladders Dutch Go Magazine 76-100,Ladders Dutch Go Magazine 76-100  [Atorrante],Ladders Dutch Go Magazine 76-100  [Atorrante],curated,
0.472,15,8237,new_entry,somejoseki,somejoseki,SomeJoseki,SomeJoseki,SomeJoseki,curated,
0.472,92,9924,slug_collision,ogs-unknown,h-ngcchring-h-ngpl-m-aela-kaarcchabkin,ห้องจริง ห้องปลอม และ การจับกิน,ห้องจริง ห้องปลอม และ การจับกิน,h`ngcchring h`ngpl`m aela kaarcchabkin,curated,
0.4718,17,10058,new_entry,gomoku-surewin-opening,gomoku-surewin-opening,Gomoku Surewin Opening,Gomoku Surewin Opening,Gomoku Surewin Opening,curated,
0.4718,17,5925,new_entry,shinogi,ji-ben-shou-jin-shi-dian-zhi-gu-shinogi,基本手筋事典 治孤Shinogi,基本手筋事典  治孤Shinogi,Ji Ben Shou Jin Shi Dian   Zhi Gu Shinogi,curated,
0.4717,56,4683,new_entry,dgm-fuseki-puzzles-more,dgm-fuseki-puzzles-more,DGM Fuseki Puzzles & More,DGM Fuseki Puzzles & More [Atorrante],DGM Fuseki Puzzles & More [Atorrante],curated,
0.4716,32,4513,new_entry,tesuji-problems,tesuji-problems,Tesuji problems,Tesuji problems,Tesuji problems,curated,
0.4716,10,10225,slug_collision,ogs-unknown,konkurs-resheniia-zadach-dlia-pervogo-goda,Конкурс решения задач для первого года.,Конкурс решения задач для первого года.,Konkurs resheniia zadach dlia pervogo goda.,curated,
0.4714,20,4538,new_entry,20-questions-for-masters-2,20-questions-for-masters-2,20 Questions For Masters (2),20 Questions For Masters (2),20 Questions For Masters (2),curated,
0.4712,14,10902,new_entry,opening-1,opening-bu-shi-1,Opening 布石 1,Opening 布石 1,Opening Bu Shi  1,curated,
0.471,33,4623,new_entry,dutch-go-magazine-2008-45,dutch-go-magazine-2008-45,Dutch Go Magazine 2008 (45),Dutch Go Magazine 2008 (45) [Atorrante],Dutch Go Magazine 2008 (45) [Atorrante],curated,
0.471,48,3460,new_entry,dutch-go-magazine-1991-28,dutch-go-magazine-1991-28,Dutch Go Magazine 1991 (28),Dutch Go Magazine 1991 (28)  [Atorrante],Dutch Go Magazine 1991 (28)  [Atorrante],curated,
0.471,10,4337,new_entry,introduction-to-puzzles,introduction-to-puzzles,Introduction to puzzles,Introduction to puzzles,Introduction to puzzles,curated,
0.4705,10,254,new_entry,panda-tsumego,pandajie-qi-panda-tsumego,パンダ詰碁(Panda Tsumego),パンダ詰碁(Panda Tsumego),pandaJie Qi (Panda Tsumego),curated,
0.4702,19,3144,new_entry,1010vs,1010vs,1010vs,1010vs,1010vs,curated,
0.4701,20,6031,new_entry,corner-encloser,shou-jiao-corner-encloser,守角 Corner encloser,守角 Corner encloser,Shou Jiao  Corner encloser,curated,
0.4699,12,6441,new_entry,j-group,da-zhu-zui-xing-j-group,大豬嘴型 J group,大豬嘴型 J group,Da Zhu Zui Xing  J group,curated,
0.4698,50,3409,new_entry,dutch-go-magazine-1981-82-19,dutch-go-magazine-1981-82-19,Dutch Go Magazine 1981-82 (19),Dutch Go Magazine 1981-82 (19)  [Atorrante],Dutch Go Magazine 1981-82 (19)  [Atorrante],curated,
0.4697,11,1990,new_entry,laurens-en-lucca-presentatie,laurens-en-lucca-presentatie,Laurens en Lucca presentatie,Laurens en Lucca presentatie,Laurens en Lucca presentatie,curated,
0.4696,17,1998,new_entry,eindpresentatie-farel-go-1-2,eindpresentatie-farel-go-1-2,Eindpresentatie farel GO 1/2,Eindpresentatie farel GO 1/2,Eindpresentatie farel GO 1/2,curated,
0.4694,10,2063,new_entry,easy-tsumego,easy-tsumego,Easy Tsumego,Easy Tsumego,Easy Tsumego,curated,
0.4694,12,6481,new_entry,bridge-group,qiao-xing-bridge-group,橋型 Bridge group,橋型 Bridge group,Qiao Xing  Bridge group,curated,
0.4693,24,9422,new_entry,sophisticated-variations,sophisticated-variations-jing-miao-nabian-hua-puroji,Sophisticated Variations - 精妙な変化・プロ級,Sophisticated Variations - 精妙な変化・プロ級,Sophisticated Variations - Jing Miao naBian Hua *puroJi ,curated,
0.4688,14,810,new_entry,ogs-8,tesudzi-8,Тесудзи.8,Тесудзи.8,Tesudzi.8,curated,
0.4687,288,5348,new_entry,go-world-problems-1999-2005,go-world-problems-1999-2005,Go World Problems (1999-2005),Go World Problems (1999-2005) [Atorrante],Go World Problems (1999-2005) [Atorrante],curated,
0.4687,12,5761,new_entry,1200igo-quiz14,1200igo-quiz14,1200igo Quiz14,1200igo Quiz14,1200igo Quiz14,curated,
0.4684,30,6738,already_matched,9x9-yose-questions-advance,guan-zi-qiang-hua-shu-shang-ji-pian-9x9-yose-questions-advance,官子強化書 上級篇 9x9 Yose questions advance,官子強化書  上級篇 9x9 Yose questions advance,Guan Zi Qiang Hua Shu   Shang Ji Pian  9x9 Yose questions advance,curated,endgame-problems
0.4684,37,4034,slug_collision,ogs-3,zadachi-na-vziatie-kamnei-3,Задачи на взятие камней. 3,Задачи на взятие камней. 3,Zadachi na vziatie kamnei. 3,curated,
0.4682,15,6885,new_entry,endgame3-by-krun,endgame3-by-krun,endgame3 by krun,endgame3 by krun,endgame3 by krun,curated,
0.4678,10,5001,new_entry,20-18-kyu,20-18-kyu,20 - 18 kyu,20 - 18 kyu,20 - 18 kyu,curated,
0.4678,28,4548,new_entry,life-and-death-questions,life-and-death-questions,Life and death questions.,Life and death questions.,Life and death questions.,curated,
0.4677,10,8753,slug_collision,ogs-1,zadachi-k-uroku-1-pravila-go,Задачи к уроку 1 - Правила го,Задачи к уроку 1 - Правила го,Zadachi k uroku 1 - Pravila go,curated,
0.4675,10,5928,new_entry,advance,ji-ben-shou-jin-shi-dian-chuan-chu-advance,基本手筋事典 穿出Advance,基本手筋事典 穿出Advance,Ji Ben Shou Jin Shi Dian  Chuan Chu Advance,curated,
0.4673,35,10323,already_matched,go-seigen-segoe-kensaku-tesuji-dictionary-volume-1-chapter-5,go-seigen-segoe-kensaku-tesuji-dictionary-wei-qi-shou-jin-ci-dia,"Go Seigen/Segoe Kensaku Tesuji Dictionary -- 围棋手筋辞典-濑越宪作/吴清源 (Volume 1, Chapter 5)","Go Seigen/Segoe Kensaku Tesuji Dictionary -- 围棋手筋辞典-濑越宪作/吴清源 (Volume 1, Chapter 5)","Go Seigen/Segoe Kensaku Tesuji Dictionary -- Wei Qi Shou Jin Ci Dian -Lai Yue Xian Zuo /Wu Qing Yuan  (Volume 1, Chapter 5)",curated,segoe-tesuji-dictionary
0.467,8,578,new_entry,a-few-beginner-examples-for-a-friend,a-few-beginner-examples-for-a-friend,a few beginner examples for a friend,a few beginner examples for a friend,a few beginner examples for a friend,curated,
0.467,21,8465,new_entry,wayu999,wayu999,wayu999,wayu999,wayu999,curated,
0.4664,5,976,new_entry,alphago-zero-joseki,alphago-zero-joseki,AlphaGo Zero Joseki,AlphaGo Zero Joseki,AlphaGo Zero Joseki,curated,
0.4663,19,949,new_entry,13,treniruisia-kak-profi-13,Тренируйся как профи.13,Тренируйся как профи.13,Treniruisia kak profi.13,curated,
0.4663,62,2931,new_entry,the-theory-and-practice-of-go-problems,the-theory-and-practice-of-go-problems,The theory and practice of Go - Problems,The theory and practice of Go - Problems,The theory and practice of Go - Problems,curated,
0.4662,17,6893,new_entry,tesuji,tesuji,Tesuji,Tesuji,Tesuji,curated,
0.4662,39,2020,slug_collision,ogs-unknown,rin-kaikho-zolotye-vozmozhnosti,Рин Кайхо - Золотые возможности,Рин Кайхо - Золотые возможности,Rin Kaikho - Zolotye vozmozhnosti,curated,
0.4661,10,8323,new_entry,b-t-i-tr-n-l-p,bat-doi-tren-lop,Bắt đôi trên lớp,Bắt đôi trên lớp,Bat doi tren lop,curated,
0.4661,37,9977,already_matched,tesuji-1,tesuji-shou-jin-1,Tesuji 手筋 1,Tesuji 手筋 1,Tesuji Shou Jin  1,curated,tesuji-training
0.466,29,6098,new_entry,easydobs,easydobs,easydobs,easydobs,easydobs,curated,
0.466,10,9539,new_entry,escape-piece2024,escape-piece2024,Escape piece2024,Escape piece2024,Escape piece2024,curated,
0.4659,13,2464,new_entry,life-and-death-puzzles,life-and-death-puzzles,Life and death puzzles,Life and death puzzles,Life and death puzzles,curated,
0.4659,12,6461,new_entry,10-life-and-death-training-10,si-huo-xun-lian-10-life-and-death-training-10,死活訓練10 Life and Death training 10,死活訓練10 Life and Death training 10,Si Huo Xun Lian 10 Life and Death training 10,curated,
0.4658,13,9190,new_entry,don-t-click-this,don-t-click-this,Don't click this,Don't click this,Don't click this,curated,
0.4657,25,6019,new_entry,k-lehwald-h-fujisawa-fuseki-ubungen-1973,k-lehwald-h-fujisawa-fuseki-ubungen-1973,K. Lehwald & H. Fujisawa: Fuseki Ubungen (1973),K. Lehwald & H. Fujisawa: Fuseki Ubungen (1973) [Atorrante],K. Lehwald & H. Fujisawa: Fuseki Ubungen (1973) [Atorrante],curated,
0.4656,47,3174,new_entry,utaro-hashimoto-4-1980-isbn4-381-00590-2,utaro-hashimoto-4-1980-isbn4-381-00590-2,Utaro Hashimoto (4) 1980 - ISBN4-381-00590-2,Utaro Hashimoto (4) 1980 - ISBN4-381-00590-2  [Atorrante],Utaro Hashimoto (4) 1980 - ISBN4-381-00590-2  [Atorrante],curated,
0.4655,14,2951,new_entry,091520,091520,091520,091520,091520,curated,
0.4654,25,10961,new_entry,connecting-stones,connecting-stones,Connecting Stones,Connecting Stones,Connecting Stones,curated,
0.4654,19,3330,slug_collision,tesuji,tesuji,Tesuji,Tesuji,Tesuji,curated,
0.4654,13,795,new_entry,yilun-yang-fundamental-principles-of-go-problems,yilun-yang-fundamental-principles-of-go-problems,Yilun Yang Fundamental Principles of Go problems,Yilun Yang's Fundamental Principles of Go problems,Yilun Yang's Fundamental Principles of Go problems,curated,
0.4652,14,747,slug_collision,ogs-2,tesudzi-2,Тесудзи.2,Тесудзи.2,Tesudzi.2,curated,
0.4649,33,4627,new_entry,dutch-go-magazine-2010-47,dutch-go-magazine-2010-47,Dutch Go Magazine 2010 (47),Dutch Go Magazine 2010 (47) [Atorrante],Dutch Go Magazine 2010 (47) [Atorrante],curated,
0.4648,24,10689,new_entry,1233214321,1233214321,1233214321,1233214321,1233214321,curated,
0.4648,14,8157,slug_collision,ogs-unknown,standartnye-dzhosseki,Стандартные джоссеки,Стандартные джоссеки,Standartnye dzhosseki,curated,
0.4645,30,5833,new_entry,to-kill,ji-ben-shou-jin-shi-dian-po-yan-to-kill,基本手筋事典 破眼 To kill,基本手筋事典 破眼 To kill,Ji Ben Shou Jin Shi Dian  Po Yan  To kill,curated,
0.4644,77,5150,new_entry,michael-redmond-9p-youtube-tsumegos,michael-redmond-9p-youtube-tsumegos,Michael Redmond 9p YouTube Tsumegos,Michael Redmond 9p's YouTube Tsumegos,Michael Redmond 9p's YouTube Tsumegos,curated,
0.4643,20,10312,new_entry,bk-puzzle,bk-puzzle,BK Puzzle:,BK Puzzle:,BK Puzzle:,curated,
0.4639,18,5353,new_entry,basic-nakade-and-eyespace-defects,basic-nakade-and-eyespace-defects,Basic Nakade and Eyespace Defects,Basic Nakade and Eyespace Defects,Basic Nakade and Eyespace Defects,curated,
0.4636,10,6962,slug_collision,ogs-unknown,dui-sha-chang-xing-ru-men,对杀常形（入门）,对杀常形（入门）,Dui Sha Chang Xing (Ru Men ),curated,
0.4635,16,10490,new_entry,5-kyu-collection,5-kyu-collection,5 Kyu Collection,5 Kyu's Collection,5 Kyu's Collection,curated,
0.463,10,8335,new_entry,kho-tr-n-l-p,khoa-tren-lop,Khoá trên lớp,Khoá trên lớp,Khoa tren lop,curated,
0.4628,18,3020,new_entry,pim-find-the-way-to-escape,pim-find-the-way-to-escape,PIM find the way to escape,PIM find the way to escape,PIM find the way to escape,curated,
0.4626,34,3106,new_entry,utaro-hashimoto-1-1980-isbn4-381-00590-2,utaro-hashimoto-1-1980-isbn4-381-00590-2,Utaro Hashimoto (1) 1980 - ISBN4-381-00590-2,Utaro Hashimoto (1) 1980 - ISBN4-381-00590-2  [Atorrante],Utaro Hashimoto (1) 1980 - ISBN4-381-00590-2  [Atorrante],curated,
0.4625,11,5967,new_entry,golden-chicken-standing-on-one-leg,jin-ji-du-li-golden-chicken-standing-on-one-leg,金雞獨立 Golden Chicken Standing on One Leg,金雞獨立 Golden Chicken Standing on One Leg,Jin Ji Du Li  Golden Chicken Standing on One Leg,curated,
0.4624,18,4257,new_entry,pwa-3,pwa-lian-xi-ti-chu-ji-3,PWA 练习题 - 初级#3,PWA 练习题 - 初级#3,PWA Lian Xi Ti  - Chu Ji #3,curated,
0.4623,10,8724,new_entry,20-25-kyu-problems-beginner-pack,20-25-kyu-problems-beginner-pack,20-25 Kyu problems. (Beginner pack),20-25 Kyu problems. (Beginner's pack),20-25 Kyu problems. (Beginner's pack),curated,
0.4622,12,6331,slug_collision,ogs-unknown,occhthyailcchabkin,โจทย์ไล่จับกิน,โจทย์ไล่จับกิน,occhthyailcchabkin,curated,
0.462,28,4314,new_entry,pwa-5,pwa-shou-jin-si-huo-chu-ji-5,PWA 手筋死活 - 初级#5,PWA 手筋死活 - 初级#5,PWA Shou Jin Si Huo  - Chu Ji #5,curated,
0.462,10,575,already_matched,opening-elementary-go-series-volume-1-in-the-beginning-by-ishigu,opening-elementary-go-series-volume-1-in-the-beginning-by-ishigu,"(Opening) Elementary Go Series Volume 1: In the Beginning, By Ishigure Ikuro","(Opening) Elementary Go Series Volume 1: In the Beginning, By Ishigure Ikuro","(Opening) Elementary Go Series Volume 1: In the Beginning, By Ishigure Ikuro",curated,ishigure-basic-tsumego
0.4619,61,3173,new_entry,utaro-hashimoto-3-1980-isbn4-381-00590-2,utaro-hashimoto-3-1980-isbn4-381-00590-2,Utaro Hashimoto (3) 1980 - ISBN4-381-00590-2,Utaro Hashimoto (3) 1980 - ISBN4-381-00590-2  [Atorrante],Utaro Hashimoto (3) 1980 - ISBN4-381-00590-2  [Atorrante],curated,
0.4616,10,9366,new_entry,9x9-opening,9x9-opening,9x9 Opening,9x9 Opening [Go Squared Education],9x9 Opening [Go Squared Education],curated,
0.4616,22,6747,new_entry,capture-race-elementary-2,capture-race-elementary-2,Capture race -Elementary 2,Capture race -Elementary 2,Capture race -Elementary 2,curated,
0.4616,26,5095,new_entry,fundamentals-flow-of-the-stones,fundamentals-flow-of-the-stones,Fundamentals: Flow of the Stones,Fundamentals: Flow of the Stones,Fundamentals: Flow of the Stones,curated,
0.4615,11,4092,new_entry,ojos-ojos-falsos,ojos-ojos-falsos,OJOS-OJOS FALSOS,OJOS-OJOS FALSOS,OJOS-OJOS FALSOS,curated,
0.4613,169,6304,new_entry,british-go-journal-2001-2010-atorrante,british-go-journal-2001-2010-atorrante,British Go Journal 2001-2010 (Atorrante),British Go Journal 2001-2010 (Atorrante),British Go Journal 2001-2010 (Atorrante),curated,
0.4613,10,4315,new_entry,chinese-weiqi-homework-11,chinese-weiqi-homework-11,Chinese Weiqi Homework 11,Chinese Weiqi Homework 11,Chinese Weiqi Homework 11,curated,
0.4612,12,6121,already_matched,oiotoshi-hard,jie-bu-gui-oiotoshi-hard,接不歸 Oiotoshi hard,接不歸 Oiotoshi hard,Jie Bu Gui  Oiotoshi hard,curated,snapback-problems
0.4608,12,6255,new_entry,15k-3,occhthy15k-3,โจทย์15K (3),โจทย์15K (3),occhthy15K (3),curated,
0.4605,12,6169,new_entry,15k-2,occhthy15k-2,โจทย์15K (2),โจทย์15K (2),occhthy15K (2),curated,
0.4604,12,6462,new_entry,11-life-and-death-training-11,si-huo-xun-lian-11-life-and-death-training-11,死活訓練11 Life and Death training 11,死活訓練11 Life and Death training 11,Si Huo Xun Lian 11 Life and Death training 11,curated,
0.4603,14,745,slug_collision,ogs-1,tesudzi-1,Тесудзи.1,Тесудзи.1,Tesudzi.1,curated,
0.4602,12,9656,slug_collision,12,occhthyradabyaak-epidaihkhnaekfrii-12-occhthy,โจทย์ระดับยาก เปิดให้คนแก้ฟรี 12 โจทย์,โจทย์ระดับยาก เปิดให้คนแก้ฟรี 12 โจทย์,occhthyradabyaak epidaihkhnaekfrii 12 occhthy,curated,
0.4601,31,5248,new_entry,darwinsais-puzzles,darwinsais-puzzles,darwinsais puzzles,darwinsais puzzles,darwinsais puzzles,curated,
0.4599,12,6482,new_entry,rectangular-six-edge,bian-shang-ban-liu-rectangular-six-edge,邊上板六 Rectangular six (edge),邊上板六 Rectangular six (edge),Bian Shang Ban Liu  Rectangular six (edge),curated,
0.4599,12,984,new_entry,my-picture,my-picture,my picture,my picture,my picture,curated,
0.4595,18,4256,slug_collision,pwa-2,pwa-lian-xi-ti-chu-ji-2,PWA 练习题 - 初级#2,PWA 练习题 - 初级#2,PWA Lian Xi Ti  - Chu Ji #2,curated,
0.4593,37,5252,new_entry,nagahara-bozulich-handicap-go,nagahara-bozulich-handicap-go,Nagahara & Bozulich - Handicap Go,Nagahara & Bozulich - Handicap Go [Atorrante],Nagahara & Bozulich - Handicap Go [Atorrante],curated,
0.4592,22,2293,slug_collision,ogs-unknown,igonoatama,いごのあたま,いごのあたま,igonoatama,curated,
0.4591,24,5552,already_matched,nick-sibicky-lecture-51-shape-problems,nick-sibicky-lecture-51-shape-problems,Nick Sibicky Lecture #51 Shape Problems,Nick Sibicky Lecture #51 Shape Problems,Nick Sibicky Lecture #51 Shape Problems,curated,shape-problems
0.4591,10,8320,new_entry,h-ng-b-t-qu-n-tr-n-l-p,huong-bat-quan-tren-lop,Hướng bắt quân trên lớp,Hướng bắt quân trên lớp,Huong bat quan tren lop,curated,
0.4591,10,2431,new_entry,02,yuan-chuang-jie-qi-ji-02,原创诘棋集02,原创诘棋集02,Yuan Chuang Jie Qi Ji 02,curated,
0.459,12,159,slug_collision,life-and-death-problems,life-and-death-problems,life and death problems,life and death problems,life and death problems,curated,
0.4587,15,5766,new_entry,beginner-questions,beginner-questions,beginner questions,beginner's questions,beginner's questions,curated,
0.4586,14,6525,new_entry,rectangular-eight-1,ba-mu-xing-yi-rectangular-eight-1,八目型 (一) Rectangular Eight 1,八目型 (一) Rectangular Eight 1,Ba Mu Xing  (Yi ) Rectangular Eight 1,curated,
0.4584,16,8147,new_entry,denizy,denizy,denizy,denizy,denizy,curated,
0.458,50,4993,new_entry,bgs-go-4k-1d,bgs-go-4k-1d,bgs go 4k-1d,bgs go 4k-1d,bgs go 4k-1d,curated,
0.4579,19,941,new_entry,ogs-9,treniruisia-kak-profi-9,Тренируйся как профи.9,Тренируйся как профи.9,Treniruisia kak profi.9,curated,
0.4578,16,5470,new_entry,train-like-a-pro-kim-seong-rae,train-like-a-pro-kim-seong-rae,Train Like a Pro (Kim Seong-rae),Train Like a Pro (Kim Seong-rae),Train Like a Pro (Kim Seong-rae),curated,
0.4578,14,756,slug_collision,ogs-5,tesudzi-5,Тесудзи 5,Тесудзи 5,Tesudzi 5,curated,
0.4578,10,10584,new_entry,pim-class-t-boss-life-death-easy-life,pim-class-t-boss-life-death-easy-life,PIM Class T.Boss > Life & Death : Easy life!!,PIM  Class T.Boss > Life & Death : Easy life!!,PIM  Class T.Boss > Life & Death : Easy life!!,curated,
0.4576,14,6083,new_entry,3-life-and-death-training-3,si-huo-xun-lian-3-life-and-death-training-3,死活訓練3 Life and Death training 3,死活訓練3 Life and Death training 3,Si Huo Xun Lian 3 Life and Death training 3,curated,
0.4574,10,2400,new_entry,01,ge-lei-si-huo-ji-01,各类死活集01,各类死活集01,Ge Lei Si Huo Ji 01,curated,
0.4574,20,5661,slug_collision,ogs-unknown,si-shan-lian-guan-zi-qiang-hua-shu-ding-jian-ye-yu-shui-ping,寺山怜官子強化書 頂尖業餘水平,寺山怜官子強化書  頂尖業餘水平,Si Shan Lian Guan Zi Qiang Hua Shu   Ding Jian Ye Yu Shui Ping ,curated,
0.4573,9,27,new_entry,fran-playground,fran-playground,Fran Playground,Fran's Playground,Fran's Playground,curated,
0.4572,16,86,new_entry,ayd-flakeman2,ayd-flakeman2,AYD flakeman2,AYD flakeman2,AYD flakeman2,curated,
0.4572,23,2807,new_entry,mistakes-in-my-games,mistakes-in-my-games,Mistakes in my games,Mistakes in my games,Mistakes in my games,curated,
0.4572,44,3168,new_entry,honinbo-shusai-curious-mechanics-of-life-death-igo-kenkyukai-2-1,honinbo-shusai-curious-mechanics-of-life-death-igo-kenkyukai-2-1,Honinbo Shusai - Curious Mechanics of Life & Death (Igo Kenkyukai) (2) 1981 ISBN4-381-00572-4,Honinbo Shusai - Curious Mechanics of Life & Death (Igo Kenkyukai) (2) 1981 ISBN4-381-00572-4  [Atorrante],Honinbo Shusai - Curious Mechanics of Life & Death (Igo Kenkyukai) (2) 1981 ISBN4-381-00572-4  [Atorrante],curated,
0.4569,12,4001,new_entry,go-course,go-course,Go course,Go course,Go course,curated,
0.4568,12,6682,new_entry,4-life-and-death-quiz-4,si-huo-ce-shi-4-life-and-death-quiz-4,死活測試 4 Life and death quiz 4,死活測試 4 Life and death quiz 4,Si Huo Ce Shi  4 Life and death quiz 4,curated,
0.4566,19,851,slug_collision,ogs-3,treniruisia-kak-profi-3,Тренируйся как профи.3,Тренируйся как профи.3,Treniruisia kak profi.3,curated,
0.4565,19,835,slug_collision,ogs-1,treniruisia-kak-profi-1,Тренируйся как профи.1,Тренируйся как профи.1,Treniruisia kak profi.1,curated,
0.4564,40,3886,new_entry,ecole-de-go,ecole-de-go,Ecole de Go,Ecole de Go,Ecole de Go,curated,
0.4561,24,7461,slug_collision,ogs-unknown,qi-zhi-ti-pu,《棋之题谱》,《棋之题谱》,<<Qi Zhi Ti Pu >> ,curated,
0.456,12,6151,already_matched,atekomi-to-cut,ji-fen-duan-atekomi-to-cut,擠分斷 Atekomi to cut,擠分斷 Atekomi to cut,Ji Fen Duan  Atekomi to cut,curated,cutting-problems
0.4559,13,5247,new_entry,easy-peasy-puzzles,easy-peasy-puzzles,easy peasy puzzles,easy peasy puzzles,easy peasy puzzles,curated,
0.4558,29,5831,new_entry,1-ko1,ji-ben-shou-jin-shi-dian-jie-de-gong-fang-1-ko1,基本手筋事典 劫的攻防1 Ko1,基本手筋事典   劫的攻防1 Ko1,Ji Ben Shou Jin Shi Dian    Jie De Gong Fang 1 Ko1,curated,
0.4555,12,6463,new_entry,12-life-and-death-training-12,si-huo-xun-lian-12-life-and-death-training-12,死活訓練12 Life and Death training 12,死活訓練12 Life and Death training 12,Si Huo Xun Lian 12 Life and Death training 12,curated,
0.4544,13,6037,new_entry,double-extension,liang-yi-zhang-kai-double-extension,兩翼張開 Double extension,兩翼張開 Double extension,Liang Yi Zhang Kai  Double extension,curated,
0.4543,54,6889,new_entry,shikatsu-myoki-life-and-death-brilliant-stratagems,si-huo-miao-ji-shikatsu-myoki-life-and-death-brilliant-stratagem,死活妙機 Shikatsu Myoki / Life and Death Brilliant Stratagems,死活妙機 Shikatsu Myoki / Life and Death Brilliant Stratagems,Si Huo Miao Ji  Shikatsu Myoki / Life and Death Brilliant Stratagems,curated,
0.4543,19,5805,already_matched,capturing-race,ji-ben-shou-jin-shi-dian-dui-sha-capturing-race,基本手筋事典 對殺 Capturing race,基本手筋事典 對殺 Capturing race,Ji Ben Shou Jin Shi Dian  Dui Sha  Capturing race,curated,capturing-race
0.4542,10,10226,slug_collision,ogs-unknown,konkurs-resheniia-zadach-dlia-vtorogo-goda,Конкурс решения задач для второго года.,Конкурс решения задач для второго года.,Konkurs resheniia zadach dlia vtorogo goda.,curated,
0.4537,55,8645,new_entry,original-tesuji-problem-by-takumi-go,original-tesuji-problem-by-takumi-go,original tesuji problem by Takumi Go,original tesuji problem by Takumi Go,original tesuji problem by Takumi Go,curated,
0.4535,11,6820,slug_collision,ogs-unknown,echphhmaak,เชพหมาก,เชพหมาก,echphhmaak,curated,
0.4533,12,6483,new_entry,life-and-death-on-the-edge,bian-bu-si-huo-zong-he-life-and-death-on-the-edge,邊部死活綜合 Life and death on the edge,邊部死活綜合 Life and death on the edge,Bian Bu Si Huo Zong He  Life and death on the edge,curated,
0.4533,21,7474,slug_collision,ogs-unknown,an-qu-nojie-ji,暗渠の詰基,暗渠の詰基,An Qu noJie Ji ,curated,
0.4532,44,7604,new_entry,puzzle,kaephraaaikhdaaw-puzzle,กะเพราไข่ดาว Puzzle,กะเพราไข่ดาว Puzzle,kaephraaaikhdaaw Puzzle,curated,
0.4532,30,8618,new_entry,joseki-1-1,joseki-1-1,Joseki 1.1,Joseki 1.1,Joseki 1.1,curated,
0.4531,16,4465,new_entry,pwa,pwachu-ji-guan-zi-ti,PWA初级官子题,PWA初级官子题,PWAChu Ji Guan Zi Ti ,curated,
0.4531,8,107,new_entry,player-guide-to-go,player-guide-to-go,Player Guide to Go,Player's Guide to Go,Player's Guide to Go,curated,
0.4528,38,7922,new_entry,questions-for-100,questions-for-100,Questions for 100,Questions for 100,Questions for 100,curated,
0.4527,13,8472,new_entry,i-scimenozgur-joseki-problems,iscimenozgur-joseki-problems,İscimenOzgur Joseki Problems,İscimenOzgur's Joseki Problems,IscimenOzgur's Joseki Problems,curated,
0.4523,14,3807,new_entry,super-tesuji-exchanges,super-tesuji-exchanges,Super tesuji exchanges,Super tesuji exchanges,Super tesuji exchanges,curated,
0.4523,7,22,new_entry,haengma-a-strengthen,haengma-a-strengthen,Haengma (A) - Strengthen,Haengma (A) - Strengthen,Haengma (A) - Strengthen,curated,
0.4522,19,4576,new_entry,ancient-questions,ancient-questions,Ancient questions, Ancient questions, Ancient questions,curated,
0.4518,12,1811,new_entry,atari-hacia-piedras-aliadas,atari-hacia-piedras-aliadas,atari hacia piedras aliadas,atari hacia piedras aliadas,atari hacia piedras aliadas,curated,
0.4517,30,3602,new_entry,taruc-practice-7,taruc-practice-7,TARUC: Practice#7,TARUC: Practice#7,TARUC: Practice#7,curated,
0.4511,12,6117,new_entry,contact-play,kao-contact-play,靠 Contact play,靠 Contact play,Kao  Contact play,curated,
0.451,10,2324,already_matched,connect-cut,connect-cut,Connect/Cut,Connect/Cut,Connect/Cut,curated,connection-problems
0.4509,18,9993,new_entry,dutch-go-magazine-1969-70-7,dutch-go-magazine-1969-70-7,Dutch Go Magazine 1969-70 (7),Dutch Go Magazine  1969-70  (7) [Atorrante],Dutch Go Magazine  1969-70  (7) [Atorrante],curated,
0.4508,10,741,new_entry,learning-endgame,learning-endgame,Learning Endgame,Learning Endgame,Learning Endgame,curated,
0.4505,12,8867,slug_collision,ogs-2,glaza-test-2,Глаза Тест 2,Глаза Тест 2,Glaza Test 2,curated,
0.4503,19,963,new_entry,14,treniruisia-kak-profi-14,Тренируйся как профи.14,Тренируйся как профи.14,Treniruisia kak profi.14,curated,
